module_category,component_category,year_repair,month_repair,number_repair
M8,P21,2006,1,15
M8,P21,2006,2,30
M8,P21,2006,3,41
M8,P21,2006,4,46
M8,P21,2006,5,71
M8,P21,2006,6,48
M8,P21,2006,7,38
M8,P21,2006,8,59
M8,P21,2006,9,68
M8,P21,2006,10,71
M8,P21,2006,11,81
M8,P21,2006,12,63
M8,P21,2007,1,63
M8,P21,2007,2,62
M8,P21,2007,3,52
M8,P21,2007,4,40
M8,P21,2007,5,35
M8,P21,2007,6,36
M8,P21,2007,7,35
M8,P21,2007,8,31
M8,P21,2007,9,34
M8,P21,2007,10,40
M8,P21,2007,11,34
M8,P21,2007,12,29
M8,P21,2008,1,24
M8,P21,2008,2,11
M8,P21,2008,3,24
M8,P21,2008,4,17
M8,P21,2008,5,10
M8,P21,2008,6,16
M8,P21,2008,7,13
M8,P21,2008,8,11
M8,P21,2008,9,11
M8,P21,2008,10,7
M8,P21,2008,11,16
M8,P21,2008,12,11
M8,P21,2009,1,10
M8,P21,2009,2,7
M8,P21,2009,3,10
M8,P21,2009,4,11
M8,P21,2009,5,4
M8,P21,2009,6,3
M8,P21,2009,7,5
M8,P21,2009,8,4
M8,P21,2009,9,5
M8,P21,2009,10,1
M8,P21,2009,11,2
M8,P21,2009,12,1
M8,P22,2005,10,2
M8,P22,2005,11,3
M8,P22,2005,12,3
M8,P22,2006,1,12
M8,P22,2006,2,6
M8,P22,2006,3,17
M8,P22,2006,4,9
M8,P22,2006,5,22
M8,P22,2006,6,37
M8,P22,2006,7,49
M8,P22,2006,8,35
M8,P22,2006,9,58
M8,P22,2006,10,58
M8,P22,2006,11,49
M8,P22,2006,12,47
M8,P22,2007,1,36
M8,P22,2007,2,61
M8,P22,2007,3,60
M8,P22,2007,4,48
M8,P22,2007,5,43
M8,P22,2007,6,45
M8,P22,2007,7,56
M8,P22,2007,8,62
M8,P22,2007,9,64
M8,P22,2007,10,36
M8,P22,2007,11,36
M8,P22,2007,12,11
M8,P22,2008,1,27
M8,P22,2008,2,34
M8,P22,2008,3,37
M8,P22,2008,4,34
M8,P22,2008,5,30
M8,P22,2008,6,24
M8,P22,2008,7,32
M8,P22,2008,8,31
M8,P22,2008,9,20
M8,P22,2008,10,17
M8,P22,2008,11,11
M8,P22,2008,12,8
M8,P22,2009,1,7
M8,P22,2009,2,3
M8,P22,2009,3,1
M8,P22,2009,4,1
M8,P22,2009,6,1
M8,P22,2009,7,2
M8,P22,2009,8,1
M8,P22,2009,10,1
M8,P22,2009,12,1
M8,P24,2005,10,2
M8,P24,2005,11,9
M8,P24,2005,12,7
M8,P24,2006,1,19
M8,P24,2006,2,26
M8,P24,2006,3,20
M8,P24,2006,4,29
M8,P24,2006,5,52
M8,P24,2006,6,61
M8,P24,2006,7,74
M8,P24,2006,8,78
M8,P24,2006,9,115
M8,P24,2006,10,137
M8,P24,2006,11,132
M8,P24,2006,12,136
M8,P24,2007,1,136
M8,P24,2007,2,179
M8,P24,2007,3,205
M8,P24,2007,4,166
M8,P24,2007,5,147
M8,P24,2007,6,170
M8,P24,2007,7,155
M8,P24,2007,8,143
M8,P24,2007,9,184
M8,P24,2007,10,193
M8,P24,2007,11,168
M8,P24,2007,12,159
M8,P24,2008,1,178
M8,P24,2008,2,140
M8,P24,2008,3,203
M8,P24,2008,4,169
M8,P24,2008,5,94
M8,P24,2008,6,97
M8,P24,2008,7,116
M8,P24,2008,8,115
M8,P24,2008,9,100
M8,P24,2008,10,56
M8,P24,2008,11,52
M8,P24,2008,12,15
M8,P24,2009,1,19
M8,P24,2009,2,5
M8,P24,2009,3,9
M8,P24,2009,4,9
M8,P24,2009,5,2
M8,P24,2009,7,3
M8,P24,2009,8,1
M8,P24,2009,10,1
M8,P25,2005,10,1
M8,P25,2005,11,1
M8,P25,2005,12,1
M8,P25,2006,1,5
M8,P25,2006,2,3
M8,P25,2006,3,9
M8,P25,2006,4,5
M8,P25,2006,5,7
M8,P25,2006,6,9
M8,P25,2006,7,12
M8,P25,2006,8,18
M8,P25,2006,9,16
M8,P25,2006,10,15
M8,P25,2006,11,12
M8,P25,2006,12,21
M8,P25,2007,1,21
M8,P25,2007,2,21
M8,P25,2007,3,27
M8,P25,2007,4,26
M8,P25,2007,5,14
M8,P25,2007,6,21
M8,P25,2007,7,23
M8,P25,2007,8,22
M8,P25,2007,9,34
M8,P25,2007,10,46
M8,P25,2007,11,33
M8,P25,2007,12,27
M8,P25,2008,1,25
M8,P25,2008,2,25
M8,P25,2008,3,24
M8,P25,2008,4,16
M8,P25,2008,5,10
M8,P25,2008,6,9
M8,P25,2008,7,10
M8,P25,2008,8,8
M8,P25,2008,9,13
M8,P25,2008,10,10
M8,P25,2008,11,3
M8,P25,2008,12,1
M8,P25,2009,1,2
M8,P25,2009,2,3
M8,P25,2009,3,1
M8,P25,2009,4,1
M8,P25,2009,5,1
M8,P25,2009,6,1
M8,P25,2009,11,1
M8,P26,2005,10,4
M8,P26,2005,11,9
M8,P26,2005,12,16
M8,P26,2006,1,23
M8,P26,2006,2,26
M8,P26,2006,3,32
M8,P26,2006,4,32
M8,P26,2006,5,53
M8,P26,2006,6,29
M8,P26,2006,7,22
M8,P26,2006,8,33
M8,P26,2006,9,16
M8,P26,2006,10,29
M8,P26,2006,11,41
M8,P26,2006,12,44
M8,P26,2007,1,35
M8,P26,2007,2,20
M8,P26,2007,3,45
M8,P26,2007,4,37
M8,P26,2007,5,30
M8,P26,2007,6,41
M8,P26,2007,7,50
M8,P26,2007,8,89
M8,P26,2007,9,78
M8,P26,2007,10,98
M8,P26,2007,11,93
M8,P26,2007,12,84
M8,P26,2008,1,103
M8,P26,2008,2,91
M8,P26,2008,3,106
M8,P26,2008,4,104
M8,P26,2008,5,58
M8,P26,2008,6,72
M8,P26,2008,7,83
M8,P26,2008,8,108
M8,P26,2008,9,98
M8,P26,2008,10,78
M8,P26,2008,11,90
M8,P26,2008,12,33
M8,P26,2009,1,21
M8,P26,2009,2,15
M8,P26,2009,3,10
M8,P26,2009,4,5
M8,P26,2009,5,5
M8,P26,2009,6,2
M8,P26,2009,7,4
M8,P26,2009,8,2
M8,P26,2009,9,3
M8,P26,2009,10,3
M8,P26,2009,11,1
M8,P27,2007,8,1
M8,P27,2007,9,2
M8,P28,2005,10,2
M8,P28,2005,11,1
M8,P28,2005,12,12
M8,P28,2006,1,27
M8,P28,2006,2,16
M8,P28,2006,3,30
M8,P28,2006,4,31
M8,P28,2006,5,35
M8,P28,2006,6,59
M8,P28,2006,7,66
M8,P28,2006,8,64
M8,P28,2006,9,68
M8,P28,2006,10,79
M8,P28,2006,11,98
M8,P28,2006,12,73
M8,P28,2007,1,81
M8,P28,2007,2,70
M8,P28,2007,3,62
M8,P28,2007,4,73
M8,P28,2007,5,47
M8,P28,2007,6,61
M8,P28,2007,7,72
M8,P28,2007,8,58
M8,P28,2007,9,57
M8,P28,2007,10,40
M8,P28,2007,11,51
M8,P28,2007,12,52
M8,P28,2008,1,41
M8,P28,2008,2,54
M8,P28,2008,3,52
M8,P28,2008,4,31
M8,P28,2008,5,21
M8,P28,2008,6,29
M8,P28,2008,7,27
M8,P28,2008,8,24
M8,P28,2008,9,23
M8,P28,2008,10,18
M8,P28,2008,11,15
M8,P28,2008,12,6
M8,P28,2009,1,2
M8,P28,2009,2,1
M8,P28,2009,3,3
M8,P28,2009,4,1
M8,P28,2009,5,1
M8,P28,2009,6,2
M8,P28,2009,7,1
M8,P28,2009,9,2
M8,P28,2009,10,2
M8,P28,2009,12,1
M8,P30,2005,10,2
M8,P30,2005,11,12
M8,P30,2005,12,35
M8,P30,2006,1,43
M8,P30,2006,2,69
M8,P30,2006,3,53
M8,P30,2006,4,64
M8,P30,2006,5,60
M8,P30,2006,6,101
M8,P30,2006,7,92
M8,P30,2006,8,97
M8,P30,2006,9,142
M8,P30,2006,10,152
M8,P30,2006,11,143
M8,P30,2006,12,123
M8,P30,2007,1,132
M8,P30,2007,2,139
M8,P30,2007,3,86
M8,P30,2007,4,89
M8,P30,2007,5,71
M8,P30,2007,6,89
M8,P30,2007,7,111
M8,P30,2007,8,97
M8,P30,2007,9,110
M8,P30,2007,10,97
M8,P30,2007,11,76
M8,P30,2007,12,64
M8,P30,2008,1,53
M8,P30,2008,2,64
M8,P30,2008,3,48
M8,P30,2008,4,42
M8,P30,2008,5,26
M8,P30,2008,6,24
M8,P30,2008,7,29
M8,P30,2008,8,35
M8,P30,2008,9,22
M8,P30,2008,10,5
M8,P30,2008,11,12
M8,P30,2008,12,9
M8,P30,2009,1,3
M8,P30,2009,2,2
M8,P30,2009,3,1
M8,P30,2009,6,3
M8,P30,2009,8,1
M8,P30,2009,9,2
M8,P30,2009,11,2
M8,P31,2006,1,4
M8,P31,2006,2,3
M8,P31,2006,3,3
M8,P31,2006,4,5
M8,P31,2006,5,5
M8,P31,2006,6,7
M8,P31,2006,7,8
M8,P31,2006,8,10
M8,P31,2006,9,9
M8,P31,2006,10,9
M8,P31,2006,11,12
M8,P31,2006,12,9
M8,P31,2007,1,7
M8,P31,2007,2,9
M8,P31,2007,3,9
M8,P31,2007,4,6
M8,P31,2007,5,4
M8,P31,2007,6,5
M8,P31,2007,7,13
M8,P31,2007,8,9
M8,P31,2007,9,9
M8,P31,2007,10,9
M8,P31,2007,11,7
M8,P31,2007,12,3
M8,P31,2008,1,10
M8,P31,2008,2,7
M8,P31,2008,3,5
M8,P31,2008,4,9
M8,P31,2008,5,3
M8,P31,2008,6,2
M8,P31,2008,7,2
M8,P31,2008,8,4
M8,P31,2008,9,1
M8,P31,2008,10,1
M8,P31,2008,11,4
M8,P31,2008,12,1
M8,P31,2009,1,1
M8,P31,2009,2,2
M8,P31,2009,3,2
M9,P01,2006,1,3
M9,P01,2006,2,3
M9,P01,2006,3,10
M9,P01,2006,8,1
M9,P01,2007,8,1
M9,P02,2005,11,3
M9,P02,2005,12,1
M9,P02,2006,1,4
M9,P02,2006,2,11
M9,P02,2006,3,11
M9,P02,2006,4,9
M9,P02,2006,5,14
M9,P02,2006,6,14
M9,P02,2006,7,13
M9,P02,2006,8,13
M9,P02,2006,9,21
M9,P02,2006,10,20
M9,P02,2006,11,24
M9,P02,2006,12,19
M9,P02,2007,1,33
M9,P02,2007,2,13
M9,P02,2007,3,19
M9,P02,2007,4,20
M9,P02,2007,5,21
M9,P02,2007,6,23
M9,P02,2007,7,38
M9,P02,2007,8,22
M9,P02,2007,9,16
M9,P02,2007,10,18
M9,P02,2007,11,25
M9,P02,2007,12,35
M9,P02,2008,1,35
M9,P02,2008,2,19
M9,P02,2008,3,19
M9,P02,2008,4,7
M9,P02,2008,5,9
M9,P02,2008,6,13
M9,P02,2008,7,8
M9,P02,2008,8,6
M9,P02,2008,9,15
M9,P02,2008,10,7
M9,P02,2008,11,5
M9,P02,2008,12,1
M9,P02,2009,1,5
M9,P02,2009,5,1
M9,P02,2009,11,1
M9,P04,2005,9,3
M9,P04,2005,10,5
M9,P04,2005,11,14
M9,P04,2005,12,23
M9,P04,2006,1,10
M9,P04,2006,2,24
M9,P04,2006,3,31
M9,P04,2006,4,41
M9,P04,2006,5,63
M9,P04,2006,6,21
M9,P04,2006,7,22
M9,P04,2006,8,21
M9,P04,2006,9,25
M9,P04,2006,10,22
M9,P04,2006,11,14
M9,P04,2006,12,30
M9,P04,2007,1,26
M9,P04,2007,2,16
M9,P04,2007,3,34
M9,P04,2007,4,32
M9,P04,2007,5,23
M9,P04,2007,6,28
M9,P04,2007,7,40
M9,P04,2007,8,44
M9,P04,2007,9,59
M9,P04,2007,10,50
M9,P04,2007,11,42
M9,P04,2007,12,28
M9,P04,2008,1,26
M9,P04,2008,2,17
M9,P04,2008,3,37
M9,P04,2008,4,22
M9,P04,2008,5,7
M9,P04,2008,6,14
M9,P04,2008,7,11
M9,P04,2008,8,21
M9,P04,2008,9,9
M9,P04,2008,10,10
M9,P04,2008,11,12
M9,P04,2008,12,4
M9,P04,2009,1,4
M9,P04,2009,2,1
M9,P04,2009,3,3
M9,P04,2009,4,2
M9,P04,2009,8,1
M9,P04,2009,9,2
M9,P04,2009,12,2
M9,P05,2005,10,1
M9,P05,2005,11,3
M9,P05,2005,12,3
M9,P05,2006,1,5
M9,P05,2006,2,3
M9,P05,2006,3,4
M9,P05,2006,4,7
M9,P05,2006,5,11
M9,P05,2006,6,6
M9,P05,2006,7,4
M9,P05,2006,8,8
M9,P05,2006,9,3
M9,P05,2006,10,4
M9,P05,2006,11,3
M9,P05,2006,12,13
M9,P05,2007,1,5
M9,P05,2007,2,7
M9,P05,2007,3,9
M9,P05,2007,4,6
M9,P05,2007,5,9
M9,P05,2007,6,10
M9,P05,2007,7,11
M9,P05,2007,8,6
M9,P05,2007,9,13
M9,P05,2007,10,12
M9,P05,2007,11,10
M9,P05,2007,12,3
M9,P05,2008,1,7
M9,P05,2008,2,5
M9,P05,2008,3,11
M9,P05,2008,4,5
M9,P05,2008,5,4
M9,P05,2008,6,4
M9,P05,2008,10,4
M9,P05,2009,11,1
M9,P06,2005,9,8
M9,P06,2005,10,36
M9,P06,2005,11,75
M9,P06,2005,12,82
M9,P06,2006,1,118
M9,P06,2006,2,133
M9,P06,2006,3,197
M9,P06,2006,4,312
M9,P06,2006,5,206
M9,P06,2006,6,171
M9,P06,2006,7,212
M9,P06,2006,8,235
M9,P06,2006,9,256
M9,P06,2006,10,264
M9,P06,2006,11,276
M9,P06,2006,12,275
M9,P06,2007,1,313
M9,P06,2007,2,257
M9,P06,2007,3,338
M9,P06,2007,4,317
M9,P06,2007,5,298
M9,P06,2007,6,318
M9,P06,2007,7,392
M9,P06,2007,8,372
M9,P06,2007,9,479
M9,P06,2007,10,515
M9,P06,2007,11,509
M9,P06,2007,12,442
M9,P06,2008,1,435
M9,P06,2008,2,387
M9,P06,2008,3,382
M9,P06,2008,4,295
M9,P06,2008,5,232
M9,P06,2008,6,185
M9,P06,2008,7,171
M9,P06,2008,8,189
M9,P06,2008,9,177
M9,P06,2008,10,125
M9,P06,2008,11,103
M9,P06,2008,12,76
M9,P06,2009,1,67
M9,P06,2009,2,46
M9,P06,2009,3,68
M9,P06,2009,4,34
M9,P06,2009,5,40
M9,P06,2009,6,21
M9,P06,2009,7,35
M9,P06,2009,8,32
M9,P06,2009,9,25
M9,P06,2009,10,15
M9,P06,2009,11,19
M9,P06,2009,12,21
M9,P09,2005,8,1
M9,P09,2005,9,3
M9,P09,2005,10,9
M9,P09,2005,11,8
M9,P09,2005,12,9
M9,P09,2006,1,14
M9,P09,2006,2,24
M9,P09,2006,3,24
M9,P09,2006,4,17
M9,P09,2006,5,18
M9,P09,2006,6,9
M9,P09,2006,7,24
M9,P09,2006,8,13
M9,P09,2006,9,28
M9,P09,2006,10,21
M9,P09,2006,11,28
M9,P09,2006,12,35
M9,P09,2007,1,34
M9,P09,2007,2,49
M9,P09,2007,3,63
M9,P09,2007,4,76
M9,P09,2007,5,67
M9,P09,2007,6,80
M9,P09,2007,7,86
M9,P09,2007,8,79
M9,P09,2007,9,117
M9,P09,2007,10,85
M9,P09,2007,11,107
M9,P09,2007,12,93
M9,P09,2008,1,136
M9,P09,2008,2,132
M9,P09,2008,3,183
M9,P09,2008,4,98
M9,P09,2008,5,70
M9,P09,2008,6,53
M9,P09,2008,7,66
M9,P09,2008,8,82
M9,P09,2008,9,62
M9,P09,2008,10,37
M9,P09,2008,11,31
M9,P09,2008,12,15
M9,P09,2009,1,11
M9,P09,2009,2,9
M9,P09,2009,3,9
M9,P09,2009,4,11
M9,P09,2009,5,1
M9,P09,2009,6,1
M9,P09,2009,7,4
M9,P09,2009,8,4
M9,P09,2009,9,8
M9,P09,2009,10,5
M9,P09,2009,12,2
M9,P10,2007,11,1
M9,P10,2008,4,2
M9,P10,2008,12,1
M9,P10,2009,5,1
M9,P11,2005,9,1
M9,P11,2005,10,1
M9,P11,2005,11,1
M9,P11,2005,12,3
M9,P11,2006,1,2
M9,P11,2006,2,2
M9,P11,2006,3,4
M9,P11,2006,4,4
M9,P11,2006,5,9
M9,P11,2006,6,13
M9,P11,2006,7,6
M9,P11,2006,8,9
M9,P11,2006,9,6
M9,P11,2006,10,7
M9,P11,2006,11,9
M9,P11,2006,12,6
M9,P11,2007,1,7
M9,P11,2007,2,10
M9,P11,2007,3,9
M9,P11,2007,4,6
M9,P11,2007,5,6
M9,P11,2007,6,6
M9,P11,2007,7,6
M9,P11,2007,8,4
M9,P11,2007,9,7
M9,P11,2007,10,4
M9,P11,2007,11,7
M9,P11,2007,12,5
M9,P11,2008,1,5
M9,P11,2008,2,6
M9,P11,2008,3,6
M9,P11,2008,4,4
M9,P11,2008,5,1
M9,P11,2008,6,3
M9,P11,2008,7,3
M9,P11,2008,8,3
M9,P11,2008,9,1
M9,P11,2008,12,1
M9,P11,2009,1,1
M9,P11,2009,2,2
M9,P11,2009,4,1
M9,P11,2009,5,1
M9,P11,2009,9,1
M9,P11,2009,11,1
M9,P12,2005,9,7
M9,P12,2005,10,21
M9,P12,2005,11,27
M9,P12,2005,12,35
M9,P12,2006,1,52
M9,P12,2006,2,52
M9,P12,2006,3,72
M9,P12,2006,4,89
M9,P12,2006,5,90
M9,P12,2006,6,68
M9,P12,2006,7,91
M9,P12,2006,8,97
M9,P12,2006,9,78
M9,P12,2006,10,94
M9,P12,2006,11,80
M9,P12,2006,12,74
M9,P12,2007,1,110
M9,P12,2007,2,143
M9,P12,2007,3,174
M9,P12,2007,4,166
M9,P12,2007,5,125
M9,P12,2007,6,181
M9,P12,2007,7,286
M9,P12,2007,8,354
M9,P12,2007,9,305
M9,P12,2007,10,365
M9,P12,2007,11,233
M9,P12,2007,12,314
M9,P12,2008,1,335
M9,P12,2008,2,331
M9,P12,2008,3,388
M9,P12,2008,4,293
M9,P12,2008,5,178
M9,P12,2008,6,198
M9,P12,2008,7,222
M9,P12,2008,8,282
M9,P12,2008,9,263
M9,P12,2008,10,174
M9,P12,2008,11,180
M9,P12,2008,12,85
M9,P12,2009,1,60
M9,P12,2009,2,45
M9,P12,2009,3,19
M9,P12,2009,4,23
M9,P12,2009,5,12
M9,P12,2009,6,13
M9,P12,2009,7,18
M9,P12,2009,8,6
M9,P12,2009,9,10
M9,P12,2009,10,16
M9,P12,2009,11,12
M9,P12,2009,12,16
M9,P13,2005,9,3
M9,P13,2005,10,7
M9,P13,2005,11,11
M9,P13,2005,12,16
M9,P13,2006,1,11
M9,P13,2006,2,19
M9,P13,2006,3,28
M9,P13,2006,4,20
M9,P13,2006,5,41
M9,P13,2006,6,21
M9,P13,2006,7,13
M9,P13,2006,8,14
M9,P13,2006,9,20
M9,P13,2006,10,13
M9,P13,2006,11,14
M9,P13,2006,12,20
M9,P13,2007,1,15
M9,P13,2007,2,20
M9,P13,2007,3,17
M9,P13,2007,4,18
M9,P13,2007,5,8
M9,P13,2007,6,16
M9,P13,2007,7,14
M9,P13,2007,8,18
M9,P13,2007,9,14
M9,P13,2007,10,21
M9,P13,2007,11,18
M9,P13,2007,12,16
M9,P13,2008,1,17
M9,P13,2008,2,17
M9,P13,2008,3,11
M9,P13,2008,4,12
M9,P13,2008,5,9
M9,P13,2008,6,9
M9,P13,2008,7,6
M9,P13,2008,8,7
M9,P13,2008,9,5
M9,P13,2008,10,4
M9,P13,2008,11,8
M9,P13,2008,12,1
M9,P13,2009,1,3
M9,P13,2009,2,1
M9,P13,2009,3,1
M9,P13,2009,4,1
M9,P13,2009,8,1
M9,P15,2005,9,2
M9,P15,2005,10,2
M9,P15,2005,11,8
M9,P15,2005,12,9
M9,P15,2006,1,13
M9,P15,2006,2,20
M9,P15,2006,3,37
M9,P15,2006,4,33
M9,P15,2006,5,41
M9,P15,2006,6,48
M9,P15,2006,7,59
M9,P15,2006,8,53
M9,P15,2006,9,65
M9,P15,2006,10,72
M9,P15,2006,11,64
M9,P15,2006,12,74
M9,P15,2007,1,85
M9,P15,2007,2,77
M9,P15,2007,3,100
M9,P15,2007,4,91
M9,P15,2007,5,90
M9,P15,2007,6,125
M9,P15,2007,7,131
M9,P15,2007,8,113
M9,P15,2007,9,123
M9,P15,2007,10,96
M9,P15,2007,11,101
M9,P15,2007,12,79
M9,P15,2008,1,88
M9,P15,2008,2,61
M9,P15,2008,3,89
M9,P15,2008,4,40
M9,P15,2008,5,38
M9,P15,2008,6,32
M9,P15,2008,7,26
M9,P15,2008,8,22
M9,P15,2008,9,22
M9,P15,2008,10,19
M9,P15,2008,11,11
M9,P15,2008,12,7
M9,P15,2009,1,4
M9,P15,2009,2,4
M9,P15,2009,3,4
M9,P15,2009,4,3
M9,P15,2009,5,1
M9,P15,2009,6,2
M9,P15,2009,8,3
M9,P15,2009,9,1
M9,P15,2009,10,1
M9,P15,2009,11,1
M9,P16,2005,9,2
M9,P16,2005,10,2
M9,P16,2005,11,8
M9,P16,2005,12,19
M9,P16,2006,1,12
M9,P16,2006,2,24
M9,P16,2006,3,34
M9,P16,2006,4,33
M9,P16,2006,5,33
M9,P16,2006,6,29
M9,P16,2006,7,44
M9,P16,2006,8,55
M9,P16,2006,9,77
M9,P16,2006,10,65
M9,P16,2006,11,67
M9,P16,2006,12,90
M9,P16,2007,1,83
M9,P16,2007,2,79
M9,P16,2007,3,82
M9,P16,2007,4,99
M9,P16,2007,5,61
M9,P16,2007,6,68
M9,P16,2007,7,92
M9,P16,2007,8,85
M9,P16,2007,9,94
M9,P16,2007,10,107
M9,P16,2007,11,69
M9,P16,2007,12,77
M9,P16,2008,1,73
M9,P16,2008,2,84
M9,P16,2008,3,67
M9,P16,2008,4,60
M9,P16,2008,5,41
M9,P16,2008,6,30
M9,P16,2008,7,40
M9,P16,2008,8,32
M9,P16,2008,9,22
M9,P16,2008,10,31
M9,P16,2008,11,19
M9,P16,2008,12,9
M9,P16,2009,1,15
M9,P16,2009,2,7
M9,P16,2009,3,7
M9,P16,2009,4,7
M9,P16,2009,5,2
M9,P16,2009,6,3
M9,P16,2009,7,3
M9,P16,2009,8,6
M9,P16,2009,9,9
M9,P16,2009,10,3
M9,P16,2009,11,3
M9,P16,2009,12,1
M9,P17,2005,11,4
M9,P17,2005,12,2
M9,P17,2006,1,3
M9,P17,2006,2,3
M9,P17,2006,3,3
M9,P17,2006,4,5
M9,P17,2006,5,6
M9,P17,2006,6,8
M9,P17,2006,7,5
M9,P17,2006,8,11
M9,P17,2006,9,9
M9,P17,2006,10,12
M9,P17,2006,11,6
M9,P17,2006,12,8
M9,P17,2007,1,11
M9,P17,2007,2,15
M9,P17,2007,3,11
M9,P17,2007,4,8
M9,P17,2007,5,10
M9,P17,2007,6,5
M9,P17,2007,7,11
M9,P17,2007,8,8
M9,P17,2007,9,10
M9,P17,2007,10,11
M9,P17,2007,11,7
M9,P17,2007,12,15
M9,P17,2008,1,11
M9,P17,2008,2,9
M9,P17,2008,3,17
M9,P17,2008,4,19
M9,P17,2008,5,3
M9,P17,2008,6,12
M9,P17,2008,7,13
M9,P17,2008,8,12
M9,P17,2008,9,7
M9,P17,2008,10,5
M9,P17,2008,11,4
M9,P17,2008,12,1
M9,P17,2009,1,2
M9,P17,2009,2,1
M9,P17,2009,4,2
M9,P17,2009,5,1
M9,P17,2009,6,1
M9,P17,2009,7,1
M9,P17,2009,9,1
M9,P19,2005,10,2
M9,P19,2005,11,5
M9,P19,2005,12,7
M9,P19,2006,1,12
M9,P19,2006,2,6
M9,P19,2006,3,5
M9,P19,2006,4,13
M9,P19,2006,5,4
M9,P19,2006,6,2
M9,P19,2006,7,14
M9,P19,2006,8,8
M9,P19,2006,9,8
M9,P19,2006,10,8
M9,P19,2006,11,18
M9,P19,2006,12,10
M9,P19,2007,1,24
M9,P19,2007,2,19
M9,P19,2007,3,16
M9,P19,2007,4,23
M9,P19,2007,5,13
M9,P19,2007,6,17
M9,P19,2007,7,33
M9,P19,2007,8,37
M9,P19,2007,9,28
M9,P19,2007,10,41
M9,P19,2007,11,46
M9,P19,2007,12,32
M9,P19,2008,1,43
M9,P19,2008,2,24
M9,P19,2008,3,26
M9,P19,2008,4,29
M9,P19,2008,5,16
M9,P19,2008,6,13
M9,P19,2008,7,19
M9,P19,2008,8,15
M9,P19,2008,9,16
M9,P19,2008,10,14
M9,P19,2008,11,10
M9,P19,2008,12,10
M9,P19,2009,1,11
M9,P19,2009,2,6
M9,P19,2009,3,7
M9,P19,2009,4,6
M9,P19,2009,5,2
M9,P19,2009,6,2
M9,P19,2009,7,5
M9,P19,2009,8,2
M9,P19,2009,9,2
M9,P19,2009,11,2
M9,P19,2009,12,1
M9,P20,2005,8,1
M9,P20,2005,9,9
M9,P20,2005,10,18
M9,P20,2005,11,22
M9,P20,2005,12,34
M9,P20,2006,1,56
M9,P20,2006,2,58
M9,P20,2006,3,104
M9,P20,2006,4,142
M9,P20,2006,5,119
M9,P20,2006,6,126
M9,P20,2006,7,156
M9,P20,2006,8,128
M9,P20,2006,9,206
M9,P20,2006,10,180
M9,P20,2006,11,196
M9,P20,2006,12,180
M9,P20,2007,1,206
M9,P20,2007,2,208
M9,P20,2007,3,268
M9,P20,2007,4,190
M9,P20,2007,5,158
M9,P20,2007,6,199
M9,P20,2007,7,199
M9,P20,2007,8,208
M9,P20,2007,9,177
M9,P20,2007,10,188
M9,P20,2007,11,172
M9,P20,2007,12,130
M9,P20,2008,1,152
M9,P20,2008,2,118
M9,P20,2008,3,137
M9,P20,2008,4,78
M9,P20,2008,5,75
M9,P20,2008,6,60
M9,P20,2008,7,45
M9,P20,2008,8,54
M9,P20,2008,9,32
M9,P20,2008,10,28
M9,P20,2008,11,17
M9,P20,2008,12,10
M9,P20,2009,1,5
M9,P20,2009,2,4
M9,P20,2009,3,6
M9,P20,2009,4,1
M9,P20,2009,5,2
M9,P20,2009,6,3
M9,P20,2009,7,4
M9,P20,2009,8,2
M9,P20,2009,9,3
M9,P20,2009,10,3
M9,P20,2009,12,1
M9,P21,2005,9,4
M9,P21,2005,10,4
M9,P21,2005,11,5
M9,P21,2005,12,11
M9,P21,2006,1,23
M9,P21,2006,2,25
M9,P21,2006,3,36
M9,P21,2006,4,45
M9,P21,2006,5,33
M9,P21,2006,6,32
M9,P21,2006,7,42
M9,P21,2006,8,34
M9,P21,2006,9,36
M9,P21,2006,10,37
M9,P21,2006,11,45
M9,P21,2006,12,38
M9,P21,2007,1,42
M9,P21,2007,2,41
M9,P21,2007,3,30
M9,P21,2007,4,25
M9,P21,2007,5,17
M9,P21,2007,6,16
M9,P21,2007,7,25
M9,P21,2007,8,26
M9,P21,2007,9,21
M9,P21,2007,10,25
M9,P21,2007,11,16
M9,P21,2007,12,14
M9,P21,2008,1,12
M9,P21,2008,2,16
M9,P21,2008,3,13
M9,P21,2008,4,12
M9,P21,2008,5,2
M9,P21,2008,6,6
M9,P21,2008,7,5
M9,P21,2008,8,5
M9,P21,2008,9,6
M9,P21,2008,10,2
M9,P21,2008,11,8
M9,P21,2009,1,3
M9,P21,2009,2,3
M9,P21,2009,3,8
M9,P21,2009,4,3
M9,P21,2009,5,3
M9,P21,2009,6,2
M9,P21,2009,7,2
M9,P21,2009,9,2
M9,P21,2009,10,4
M9,P21,2009,11,1
M9,P21,2009,12,1
M9,P22,2005,9,2
M9,P22,2005,10,3
M9,P22,2005,11,6
M9,P22,2005,12,8
M9,P22,2006,1,5
M9,P22,2006,2,11
M9,P22,2006,3,18
M9,P22,2006,4,19
M9,P22,2006,5,23
M9,P22,2006,6,40
M9,P22,2006,7,33
M9,P22,2006,8,32
M9,P22,2006,9,40
M9,P22,2006,10,26
M9,P22,2006,11,33
M9,P22,2006,12,34
M9,P22,2007,1,25
M9,P22,2007,2,29
M9,P22,2007,3,30
M9,P22,2007,4,42
M9,P22,2007,5,21
M9,P22,2007,6,26
M9,P22,2007,7,44
M9,P22,2007,8,34
